index	value
4831	24454
4832	25214
4833	25834
4834	26009
4835	25490
4836	25614
4837	25272
4838	25310
4839	25310
4840	25050
4841	24875
4842	24953
4843	24696
4844	24545
4845	24225
4846	23970
4847	24134
4848	24465
4849	24715
4850	24626
4851	24529
4852	24529
4853	24449
4854	24617
4855	24539
4856	24378
4857	24465
4858	24806
4859	24716
4860	24553
4861	24301
4862	24395
4863	24149
4864	24306
4865	24212
4866	24212
4867	24554
4868	24809
4869	24579
4870	24741
4871	24899
4872	24490
4873	24053
4874	24241
4875	24241
4876	24646
4877	24645
4878	24806
4879	24715
4880	24392
4881	24421
4882	24013
4883	24053
4884	24305
4885	24718
4886	24617
4887	24366
4888	24718
4889	24361
4890	23956
4891	24267
4892	24169
4893	24674
4894	24771
4895	25029
4896	24721
4897	24874
4898	24779
4899	24522
4900	24772
4901	24362
4902	24517
4903	24771
4904	24833
4905	24994
4906	24579
4907	24741
4908	24934
4909	24714
4910	24659
4911	24558
4912	24517
4913	24741
4914	24741
4915	25186
4916	25088
4917	25026
4918	24714
4919	24405
4920	24509
4921	24660
4922	24869
4923	25283
4924	25226
4925	25126
4926	25225
4927	24869
4928	24714
4929	25226
4930	24968
4931	25126
4932	25186
4933	24874
4934	24617
4935	24713
4936	24305
4937	24460
4938	24460
4939	24522
4940	24677
4941	24338
4942	24429
4943	24053
4944	24155
4945	24769
4946	24518
4947	24664
4948	24458
4949	24355
4950	24610
4951	24610
4952	24867
4953	24518
4954	24630
4955	25077
4956	25176
4957	25077
4958	25176
4959	25277
4960	25430
4961	25171
4962	24970
4963	24970
4964	24718
4965	24766
4966	24714
4967	24714
4968	24869
4969	24617
4970	25225
4971	25069
4972	24917
4973	25226
4974	25074
4975	24971
4976	24870
4977	24968
4978	24870
4979	24361
4980	24460
4981	24917
4982	24914
4983	25172
4984	25488
4985	25074
4986	25125
4987	25069
4988	24458
4989	24405
4990	24506
4991	24509
4992	25018
4993	25018
4994	25018
4995	24610
4996	24306
4997	23956
4998	23956
4999	24206
5000	24561
5001	24814
5002	25069
5003	24914
5004	24914
5005	25069
5006	25069
5007	25125
5008	24814
5009	25226
5010	24917
5011	25069
5012	24971
5013	24821
5014	24821
5015	24876
5016	24762
5017	24659
5018	25074
5019	24917
5020	24917
5021	25329
5022	25429
5023	25586
5024	25586
5025	24974
5026	24917
5027	24506
5028	24509
5029	24721
5030	25070
5031	25586
5032	25691
5033	25277
5034	24969
5035	24818
5036	24925
5037	25379
5038	26057
5039	25593
5040	25745
5041	25483
5042	25326
5043	25277
5044	24867
5045	25121
5046	24205
5047	24664
5048	24406
5049	24305
5050	24762
5051	25226
5052	25069
5053	24917
5054	25326
5055	25429
5056	25429
5057	25742
5058	25845
5059	25585
5060	25484
5061	25070
5062	24714
5063	25225
5064	25484
5065	25585
5066	25484
5067	25483
5068	25483
5069	25226
5070	25172
5071	25171
5072	25329
5073	25277
5074	25384
5075	25691
5076	25845
5077	26004
5078	25642
5079	25429
5080	25274
5081	25745
5082	26009
5083	25745
5084	25122
5085	24762
5086	24405
5087	24659
5088	24813
5089	24968
5090	25069
5091	25326
5092	25326
5093	25429
5094	25429
5095	25691
5096	25277
5097	25277
5098	25277
5099	25277
5100	25277
5101	25277
5102	24867
5103	25326
5104	25274
5105	25075
5106	24864
5107	24867
5108	24509
5109	24971
5110	24713
5111	24506
5112	24659
5113	24917
5114	25172
5115	25434
5116	25429
5117	24867
5118	25274
5119	24864
5120	24969
5121	25070
5122	25326
5123	24968
5124	24814
5125	25274
5126	25533
5127	25430
5128	25070
5129	24761
5130	24914
5131	25070
5132	25429
5133	25483
5134	25845
5135	25742
5136	25590
5137	25691
5138	25277
5139	25430
5140	25326
5141	25800
5142	25701
5143	25742
5144	26106
5145	25899
5146	25592
5147	25485
5148	25334
5149	25641
5150	25900
5151	25638
5152	25907
5153	25641
5154	25641
5155	25384
5156	25485
5157	25379
5158	25586
5159	25586
5160	25642
5161	25586
5162	25429
5163	25326
5164	25274
5165	25017
5166	25274
5167	25429
5168	25483
5169	25641
5170	25901
5171	25845
5172	25379
5173	25486
5174	24864
5175	25429
5176	25429
5177	25483
5178	25326
5179	25017
5180	25017
5181	25121
5182	25379
5183	25533
5184	25688
5185	25793
5186	25486
5187	25238
5188	25238
5189	24721
5190	25229
5191	25121
5192	25949
5193	26265
5194	26477
5195	25850
5196	26011
5197	25745
5198	25329
5199	25850
5200	25845
5201	26109
5202	26109
5203	25172
5204	25022
5205	25022
5206	25329
5207	25172
5208	25326
5209	25225
5210	25225
5211	25483
5212	25329
5213	25534
5214	25434
5215	25534
5216	25899
5217	26216
5218	26216
5219	25861
5220	25878
5221	25700
5222	25861
5223	25534
5224	25585
5225	25326
5226	25018
5227	25483
5228	25125
5229	25483
5230	25586
5231	25850
5232	25793
5233	25379
5234	25534
5235	25226
5236	25441
5237	25075
5238	25075
5239	24714
5240	24609
5241	25171
5242	25172
5243	25274
5244	25171
5245	25017
5246	25171
5247	25642
5248	25642
5249	25906
5250	25586
5251	25793
5252	25533
5253	25793
5254	25845
5255	25742
5256	26062
5257	25702
5258	25346
5259	25346
5260	25284
5261	25541
5262	25483
5263	25688
5264	25688
5265	25486
5266	25899
5267	25899
5268	25387
5269	25387
5270	24867
5271	24461
5272	25018
5273	24761
5274	24766
5275	25121
5276	25121
5277	25638
5278	25586
5279	25488
5280	25745
5281	25906
5282	25845
5283	25793
5284	25638
5285	25334
5286	25274
5287	25533
5288	25794
5289	26162
5290	25853
5291	25380
5292	25793
5293	25379
5294	25434
5295	25586
5296	25585
5297	25691
5298	25277
5299	24867
5300	24914
5301	25172
5302	25172
5303	25329
5304	25534
5305	25485
5306	25121
5307	25226
5308	25121
5309	25074
5310	25286
5311	24974
5312	25083
5313	24864
5314	24914
5315	25074
5316	25786
5317	28434
5318	32489
5319	40674
5320	55058
5321	67637
5322	84323
5323	100370
5324	115870
5325	141307
5326	167338
5327	194675
5328	203186
5329	168385
5330	113817
5331	58484
5332	45809
5333	68189
5334	111341
5335	135405
5336	109153
5337	79094
5338	56227
5339	65043
5340	111713
5341	199085
5342	310164
5343	396917
5344	385165
5345	339286
5346	302965
5347	278838
5348	265845
5349	266453
5350	281577
5351	308996
5352	340034
5353	348477
5354	302265
5355	222395
5356	130289
5357	82294
5358	106557
5359	143531
5360	134156
5361	101153
5362	70997
5363	73609
5364	115546
5365	183513
5366	274934
5367	360974
5368	370961
5369	333653
5370	290050
5371	234329
5372	165745
5373	108734
5374	68934
5375	35522
5376	26304
5377	22137
5378	19064
5379	18307
5380	17946
5381	18707
5382	19764
5383	22395
5384	26450
5385	29433
5386	31409
5387	30627
5388	28889
5389	26941
5390	25910
5391	25850
5392	25992
5393	27805
5394	27992
5395	27931
5396	26814
5397	25193
5398	24539
5399	24490
5400	24270
5401	24179
5402	24382
5403	24069
5404	24068
5405	23969
5406	24441
5407	24788
5408	24933
5409	24779
5410	24521
5411	24521
5412	24122
5413	24234
5414	24529
5415	24122
5416	24417
5417	24864
5418	24713
5419	24410
5420	24355
5421	24206
5422	24309
5423	24314
5424	24309
5425	24162
5426	24017
5427	24629
5428	25292
5429	25292
5430	25401
5431	25253
5432	24704
5433	24704
5434	25333
5435	25254
5436	25401
5437	25075
5438	24564
5439	24926
5440	24634
5441	24716
5442	24716
5443	24716
5444	25338
5445	25338
5446	25739
5447	25402
5448	25076
5449	25033
5450	24484
5451	24686
5452	24677
5453	24850
5454	24996
5455	25041
5456	25525
5457	28681
5458	33210
5459	40884
5460	56166
5461	78669
5462	106088
5463	135189
5464	155934
5465	172498
5466	201946
5467	234142
5468	237698
5469	191829
5470	128952
5471	79494
5472	87717
5473	138693
5474	201726
5475	218693
5476	150774
5477	99230
5478	100109
5479	169813
5480	266429
5481	358355
5482	393301
5483	312210
5484	291400
5485	283500
5486	287128
5487	317125
5488	372360
5489	408600
5490	366553
5491	264962
5492	159925
5493	123710
5494	146563
5495	193058
5496	229298
5497	201662
5498	161416
5499	187846
5500	271380
5501	375926
5502	435593
5503	420425
5504	342053
5505	298814
5506	279080
5507	290198
5508	347389
5509	415683
5510	436760
5511	381654
5512	267494
5513	180125
5514	157829
5515	264289
5516	302293
5517	257356
5518	187794
5519	175412
5520	247093
5521	347634
5522	412875
5523	405976
5524	335097
5525	302465
5526	288470
5527	286841
5528	327789
5529	378938
5530	377982
5531	287921
5532	185520
5533	126305
5534	144954
5535	205024
5536	244638
5537	239754
5538	201224
5539	178998
5540	203150
5541	291386
5542	341236
5543	371130
5544	342714
5545	289354
5546	210504
5547	148278
5548	91182
5549	53444
5550	34458
5551	24516
5552	20045
5553	18385
5554	18773
5555	22214
5556	25976
5557	28473
5558	29457
5559	25976
5560	24321
5561	23389
5562	24414
5563	26057
5564	27905
5565	29030
5566	29601
5567	28504
5568	27016
5569	25937
5570	24377
5571	23954
5572	23630
5573	23771
5574	23954
5575	24210
5576	24269
5577	24926
5578	25286
5579	25286
5580	25395
5581	24614
5582	24614
5583	24614
5584	24258
5585	24509
5586	24609
5587	24864
5588	24713
5589	24614
5590	24363
5591	24363
5592	24221
5593	23917
5594	23988
5595	24350
5596	24275
5597	24401
5598	24803
5599	24788
5600	24865
5601	24716
5602	24318
5603	24318
5604	24716
5605	24865
5606	25016
5607	24803
5608	24803
5609	24426
5610	24137
5611	24166
5612	24275
5613	24690
5614	24845
5615	25115
5616	25161
5617	25525
5618	25640
5619	25640
5620	25640
5621	25525
5622	25506
5623	25142
5624	25349
5625	25506
5626	25506
5627	25665
5628	26017
5629	27209
5630	29054
5631	33846
5632	46946
5633	62370
5634	85190
5635	111089
5636	132306
5637	173233
5638	213526
5639	248034
5640	228296
5641	184873
5642	121707
5643	68914
5644	60134
5645	107664
5646	169229
5647	193878
5648	171139
5649	124898
5650	122825
5651	169270
5652	254834
5653	365825
5654	446931
5655	373573
5656	303422
5657	272529
5658	267670
5659	292085
5660	353240
5661	416621
5662	438235
5663	397525
5664	290619
5665	192461
5666	161213
5667	203045
5668	295787
5669	339185
5670	273125
5671	207273
5672	229961
5673	328428
5674	424002
5675	439929
5676	356564
5677	287398
5678	264728
5679	265950
5680	309398
5681	390854
5682	439125
5683	415245
5684	316531
5685	171478
5686	173560
5687	234965
5688	303144
5689	303469
5690	239585
5691	196945
5692	207370
5693	286705
5694	363385
5695	416990
5696	399262
5697	320812
5698	276097
5699	262805
5700	270965
5701	308501
5702	369876
5703	404225
5704	382683
5705	313636
5706	214865
5707	129155
5708	98097
5709	125146
5710	180106
5711	193595
5712	163709
5713	127931
5714	117864
5715	140285
5716	250137
5717	322649
5718	362936
5719	368129
5720	319150
5721	266692
5722	202666
5723	130451
5724	69669
5725	37761
5726	26402
5727	22190
5728	19219
5729	17321
5730	17931
5731	21321
5732	24750
5733	26310
5734	27341
5735	24170
5736	24205
5737	24510
5738	25115
5739	25986
5740	27205
5741	27860
5742	27753
5743	27492
5744	25994
5745	24694
5746	24221
5747	23421
5748	23918
5749	23733
5750	24569
5751	24546
5752	24777
5753	24894
5754	24585
5755	24474
5756	24345
5757	24525
5758	24246
5759	24329
5760	24541
5761	24650
5762	24747
5763	24470
5764	24361
5765	24003
5766	24389
5767	24573
5768	24502
5769	24185
5770	24205
5771	24371
5772	24452
5773	24852
5774	24094
5775	23930
5776	24021
5777	24021
5778	24021
5779	23910
5780	23985
5781	24076
5782	24371
5783	24462
5784	24296
5785	24686
5786	24686
5787	24573
5788	24595
5789	24524
5790	24389
5791	24650
5792	24680
5793	24561
5794	24306
5795	24209
5796	24294
5797	24597
5798	24971
5799	24971
5800	24502
5801	24502
5802	24389
5803	24296
5804	24484
5805	24278
5806	23716
5807	23825
5808	24185
5809	24569
5810	25016
5811	25117
5812	25517
5813	25125
5814	24858
5815	24405
5816	24286
5817	24349
5818	24246
5819	24422
5820	24729
5821	24670
5822	24781
5823	25058
5824	24470
5825	24361
5826	24373
5827	24278
5828	24650
5829	24541
5830	24329
5831	24701
5832	24329
5833	25058
5834	27698
5835	35614
5836	54090
5837	94178
5838	152310
5839	220005
5840	299466
5841	356306
5842	389714
5843	383289
5844	325673
5845	223387
5846	154742
5847	173793
5848	229982
5849	247158
5850	205102
5851	147101
5852	116397
5853	133981
5854	202434
5855	317446
5856	449946
5857	433410
5858	349480
5859	291809
5860	273517
5861	274885
5862	311201
5863	385816
5864	436616
5865	433749
5866	369162
5867	259613
5868	178171
5869	143745
5870	172150
5871	206838
5872	215278
5873	197805
5874	169490
5875	176034
5876	244481
5877	358705
5878	427461
5879	436873
5880	364025
5881	299556
5882	275062
5883	269973
5884	284321
5885	327731
5886	389453
5887	411189
5888	375630
5889	278310
5890	189770
5891	151283
5892	185614
5893	246107
5894	236049
5895	194365
5896	145491
5897	130884
5898	167816
5899	255896
5900	340104
5901	399642
5902	410038
5903	319646
5904	268185
5905	200781
5906	132830
5907	78062
5908	46961
5909	34011
5910	27505
5911	23336
5912	20354
5913	18666
5914	19765
5915	24377
5916	29941
5917	33900
5918	31797
5919	32525
5920	31059
5921	29858
5922	28304
5923	26369
5924	24618
5925	23728
5926	23654
5927	23449
5928	23886
5929	24090
5930	24326
5931	24589
5932	24629
5933	24425
5934	23602
5935	24050
5936	24349
5937	24446
5938	24149
5939	24186
5940	23505
5941	24114
5942	24401
5943	23910
5944	24033
5945	23962
5946	23697
5947	24186
5948	23697
5949	23406
5950	23406
5951	23893
5952	24259
5953	24489
5954	24259
5955	24259
5956	24285
5957	24653
5958	25016
5959	25051
5960	24552
5961	24259
5962	24259
5963	24386
5964	24782
5965	24749
5966	24846
5967	25115
5968	24579
5969	24181
5970	24413
5971	24051
5972	24349
5973	24485
5974	24616
5975	24616
5976	24982
5977	24945
5978	24846
5979	24945
5980	24714
5981	24714
5982	24617
5983	24489
5984	24449
5985	23954
5986	24381
5987	24250
5988	23886
5989	24149
5990	24084
5991	24084
5992	24217
5993	24714
5994	24678
5995	24545
5996	24381
5997	23886
5998	24381
5999	24646
6000	24545
6001	24782
6002	24913
6003	24782
6004	25016
6005	25149
6006	24618
6007	24515
6008	24414
6009	24285
6010	24545
6011	24280
6012	24017
6013	24017
6014	24250
6015	24250
6016	24749
6017	25154
6018	24749
6019	24618
6020	24489
6021	24458
6022	24195
6023	24326
6024	24854
6025	24617
6026	25284
6027	25080
6028	24678
6029	24315
6030	24149
6031	24365
6032	26690
6033	31697
6034	41355
6035	59387
6036	81750
6037	100368
6038	118352
6039	135197
6040	158470
6041	191907
6042	229741
6043	217731
6044	162365
6045	93702
6046	64798
6047	79205
6048	117002
6049	148890
6050	128021
6051	100974
6052	84601
6053	103961
6054	158981
6055	261740
6056	372109
6057	430958
6058	363276
6059	341740
6060	337736
6061	367870
6062	420390
6063	428621
6064	360249
6065	242075
6066	158326
6067	115083
6068	113177
6069	156554
6070	193130
6071	201345
6072	176665
6073	164801
6074	215810
6075	309741
6076	397377
6077	431681
6078	381173
6079	330686
6080	308182
6081	321725
6082	377836
6083	432253
6084	417206
6085	325985
6086	217594
6087	147138
6088	125235
6089	149733
6090	194852
6091	205213
6092	177659
6093	164979
6094	183894
6095	247653
6096	338810
6097	401126
6098	402618
6099	340493
6100	296894
6101	280900
6102	292574
6103	343269
6104	410354
6105	425205
6106	361637
6107	264466
6108	198846
6109	212891
6110	285353
6111	335234
6112	303796
6113	232397
6114	197957
6115	222739
6116	304869
6117	344337
6118	384666
6119	370142
6120	316025
6121	278437
6122	257360
6123	254328
6124	272534
6125	295649
6126	305689
6127	275504
6128	214814
6129	134109
6130	73849
6131	73810
6132	107182
6133	137693
6134	129576
6135	92131
6136	88427
6137	118302
6138	206206
6139	297825
6140	344606
6141	334547
6142	279805
6143	221955
6144	160562
6145	104016
6146	63613
6147	39814
6148	29054
6149	24053
6150	21907
6151	20538
6152	23258
6153	22923
6154	25465
6155	28846
6156	27566
6157	26280
6158	25677
6159	23498
6160	23802
6161	24326
6162	24401
6163	24813
6164	25314
6165	25875
6166	25875
6167	25670
6168	24968
6169	24212
6170	24186
6171	24129
6172	23742
6173	23994
6174	23962
6175	24089
6176	24229
6177	24078
6178	24425
6179	24470
6180	24840
6181	24694
6182	24300
6183	24300
6184	23746
6185	24011
6186	23362
6187	23524
6188	23811
6189	23328
6190	23690
6191	23910
6192	23890
6193	24486
6194	24634
6195	24246
6196	24246
6197	24246
6198	24260
6199	24114
6200	24237
6201	24202
6202	24077
6203	24098
6204	23993
6205	23670
6206	23690
6207	24177
6208	24401
6209	24795
6210	24922
6211	24653
6212	24898
6213	24756
6214	24898
6215	24446
6216	24325
6217	24818
6218	24547
6219	24237
6220	24401
6221	24504
6222	24755
6223	25094
6224	24702
6225	24609
6226	23994
6227	23893
6228	24059
6229	24059
6230	24425
6231	24552
6232	24694
6233	24526
6234	24401
6235	24670
6236	24670
6237	24795
6238	24821
6239	24526
6240	24285
6241	24526
6242	24670
6243	24526
6244	25044
6245	24941
6246	25193
6247	24913
6248	24515
6249	24489
6250	24362
6251	23994
6252	24386
6253	24386
6254	24386
6255	24629
6256	24734
6257	24734
6258	24968
6259	24723
6260	24913
6261	24779
6262	24414
6263	24386
6264	24259
6265	24033
6266	23869
6267	23972
6268	24237
6269	24504
6270	24878
6271	25149
6272	25003
6273	25259
6274	25259
6275	25121
6276	24861
6277	24386
6278	24224
6279	24353
6280	24589
6281	24749
6282	25284
6283	25418
6284	25315
6285	25149
6286	24782
6287	25182
6288	25315
6289	25450
6290	25587
6291	25190
6292	25066
6293	25354
6294	25312
6295	25066
6296	24662
6297	24283
6298	24026
6299	24014
6300	24677
6301	24845
6302	25550
6303	25713
6304	25568
6305	25688
6306	24749
6307	24675
6308	24372
6309	24541
6310	24582
6311	24518
6312	25218
6313	25341
6314	25402
6315	25874
6316	25219
6317	25153
6318	24858
6319	24517
6320	24696
6321	24469
6322	24425
6323	23966
6324	24244
6325	24350
6326	24689
6327	24689
6328	24345
6329	24641
6330	25009
6331	25238
6332	25702
6333	25586
6334	25169
6335	24938
6336	24258
6337	24042
6338	24422
6339	25230
6340	25219
6341	24755
6342	24574
6343	24755
6344	25774
6345	26085
6346	26322
6347	25208
6348	24422
6349	24121
6350	24121
6351	24461
6352	24755
6353	24805
6354	24986
6355	25038
6356	25038
6357	24626
6358	25038
6359	24859
6360	24746
6361	24746
6362	24693
6363	25094
6364	25273
6365	25388
6366	25446
6367	25269
6368	25333
6369	24979
6370	24806
6371	24693
6372	24932
6373	25115
6374	25473
6375	25666
6376	25304
6377	25347
6378	24874
6379	24946
6380	25061
6381	24894
6382	25267
6383	25349
6384	24778
6385	24753
6386	24866
6387	25115
6388	25640
6389	25757
6390	24958
6391	25073
6392	24918
6393	24918
6394	24750
6395	24969
6396	24677
6397	24660
6398	24910
6399	25171
6400	25164
6401	25305
6402	25425
6403	25025
6404	25412
6405	25184
6406	25338
6407	25203
6408	25070
6409	24565
6410	24805
6411	24542
6412	24964
6413	25338
6414	25361
6415	25366
6416	25317
6417	25561
6418	25542
6419	25716
6420	25850
6421	25448
6422	25561
6423	25163
6424	25050
6425	25050
6426	25317
6427	25699
6428	25814
6429	25416
6430	25570
6431	25301
6432	25050
6433	24766
6434	24393
6435	24393
6436	24621
6437	24522
6438	24916
6439	25449
6440	26301
6441	30414
6442	39806
6443	60758
6444	108878
6445	171352
6446	240821
6447	311562
6448	395016
6449	393272
6450	337475
6451	242229
6452	157241
6453	140998
6454	168810
6455	208233
6456	190499
6457	141017
6458	111225
6459	119706
6460	172750
6461	281566
6462	393096
6463	437939
6464	329913
6465	285662
6466	271700
6467	285989
6468	346636
6469	430622
6470	444296
6471	384406
6472	282825
6473	215921
6474	244945
6475	308605
6476	355182
6477	308225
6478	223656
6479	211283
6480	280209
6481	383582
6482	437462
6483	406643
6484	321005
6485	277286
6486	265349
6487	274270
6488	325700
6489	407557
6490	440869
6491	395165
6492	281939
6493	193065
6494	157373
6495	222469
6496	277278
6497	295134
6498	247768
6499	193913
6500	215101
6501	312362
6502	381238
6503	431498
6504	395813
6505	334310
6506	290276
6507	229902
6508	162461
6509	96842
6510	56886
6511	34916
6512	29274
6513	23965
6514	21674
6515	20227
6516	22445
6517	25757
6518	27877
6519	28236
6520	31014
6521	33362
6522	34442
6523	34166
6524	30798
6525	27221
6526	24282
6527	23558
6528	23126
6529	23544
6530	24293
6531	24354
6532	25062
6533	25051
6534	24264
6535	23901
6536	23746
6537	23638
6538	23696
6539	23661
6540	23669
6541	24170
6542	24563
6543	24698
6544	25021
6545	24530
6546	24533
6547	24146
6548	23875
6549	24021
6550	24273
6551	24085
6552	24273
6553	24002
6554	24273
6555	24675
6556	24675
6557	24515
6558	24713
6559	25054
6560	25277
6561	24869
6562	24594
6563	24465
6564	24546
6565	24629
6566	24546
6567	24546
6568	24131
6569	24242
6570	24050
6571	24452
6572	24594
6573	24675
6574	24356
6575	23945
6576	24161
6577	23862
6578	23733
6579	24356
6580	24862
6581	24843
6582	24843
6583	24214
6584	23809
6585	24294
6586	24294
6587	24974
6588	24889
6589	24675
6590	25033
6591	24974
6592	24657
6593	24130
6594	24257
6595	23689
6596	23958
6597	24299
6598	24441
6599	24701
6600	24657
6601	24257
6602	23988
6603	24346
6604	24170
6605	23816
6606	23689
6607	23958
6608	24314
6609	24314
6610	24401
6611	24276
6612	24441
6613	24570
6614	24146
6615	23901
6616	23861
6617	24365
6618	24490
6619	24528
6620	24257
6621	24714
6622	24401
6623	24638
6624	24913
6625	24638
6626	24549
6627	24737
6628	24546
6629	24889
6630	24889
6631	24758
6632	25205
6633	24989
6634	25336
6635	24788
6636	24930
6637	25061
6638	24843
6639	24758
6640	24485
6641	24485
6642	24616
6643	24834
6644	25145
6645	24739
6646	24470
6647	24650
6648	24470
6649	24650
6650	24613
6651	23942
6652	23729
6653	23981
6654	24428
6655	24117
6656	24475
6657	24170
6658	24616
6659	25022
6660	24939
6661	25157
6662	25022
6663	24889
6664	24889
6665	24395
6666	24395
6667	23993
6668	23993
6669	24356
6670	24989
6671	25205
6672	25571
6673	25283
6674	24650
6675	24430
6676	24076
6677	23945
6678	24430
6679	24430
6680	24117
6681	24746
6682	23988
6683	24346
6684	24441
6685	24441
6686	24843
6687	25164
6688	24974
6689	25425
6690	25241
6691	25101
6692	25203
6693	25061
6694	24561
6695	24470
6696	24337
6697	24788
6698	25613
6699	25881
6700	25604
6701	25469
6702	25425
6703	25061
6704	24877
6705	25061
6706	25157
6707	25589
6708	28538
6709	36377
6710	52046
6711	85508
6712	129510
6713	212649
6714	271652
6715	328741
6716	384236
6717	392521
6718	334686
6719	240713
6720	169476
6721	162825
6722	191534
6723	220344
6724	184393
6725	132635
6726	110390
6727	139922
6728	227150
6729	398258
6730	443126
6731	397269
6732	317950
6733	278158
6734	267542
6735	269849
6736	297985
6737	360070
6738	407760
6739	409241
6740	345466
6741	232646
6742	142273
6743	122509
6744	151736
6745	180354
6746	141830
6747	100779
6748	74699
6749	91749
6750	143846
6751	235985
6752	316366
6753	373270
6754	382331
6755	328798
6756	282965
6757	228329
6758	168074
6759	107677
6760	57261
6761	43060
6762	35441
6763	30251
6764	26006
6765	22946
6766	21501
6767	20450
6768	20725
6769	21409
6770	24964
6771	31661
6772	39254
6773	49034
6774	62258
6775	84629
6776	145634
6777	192912
6778	225973
6779	215981
6780	162546
6781	100323
6782	50082
6783	54797
6784	102339
6785	146552
6786	148181
6787	96122
6788	65995
6789	70082
6790	108386
6791	212369
6792	281787
6793	279109
6794	255566
6795	225677
6796	203165
6797	186846
6798	160837
6799	144773
6800	144084
6801	171374
6802	215890
6803	252889
6804	272817
6805	254125
6806	200149
6807	113285
6808	64889
6809	54557
6810	89915
6811	162386
6812	194939
6813	165123
6814	114618
6815	99329
6816	151270
6817	243621
6818	340722
6819	394634
6820	381489
6821	325412
6822	282574
6823	275833
6824	282725
6825	318737
6826	370950
6827	391421
6828	367842
6829	274923
6830	166550
6831	96926
6832	79806
6833	106978
6834	140873
6835	142542
6836	123988
6837	93410
6838	83369
6839	137480
6840	222878
6841	326081
6842	409421
6843	397544
6844	342206
6845	292945
6846	272645
6847	268177
6848	276286
6849	313292
6850	379246
6851	442825
6852	462020
6853	355470
6854	256365
6855	224027
6856	266216
6857	309626
6858	306706
6859	278834
6860	228977
6861	199082
6862	240014
6863	335547
6864	423694
6865	453889
6866	378374
6867	326249
6868	286969
6869	297126
6870	359361
6871	440081
6872	451521
6873	378694
6874	266294
6875	190339
6876	178325
6877	196677
6878	217613
6879	204253
6880	172836
6881	149019
6882	154953
6883	212040
6884	318269
6885	421293
6886	414745
6887	345496
6888	284093
6889	216429
6890	150469
6891	94301
6892	57889
6893	39627
6894	29977
6895	24590
6896	21374
6897	18578
6898	18577
6899	19566
6900	20901
6901	22968
6902	25598
6903	27876
6904	29350
6905	28953
6906	28229
6907	27121
6908	26810
6909	26613
6910	26555
6911	26253
6912	25507
6913	24905
6914	24657
6915	24065
6916	24106
6917	23849
6918	23549
6919	23637
6920	23521
6921	24155
6922	24353
6923	24989
6924	24785
6925	24821
6926	24403
6927	24107
6928	24164
6929	24189
6930	23861
6931	24205
6932	23465
6933	23501
6934	23341
6935	23480
6936	23690
6937	23814
6938	23427
6939	23549
6940	23745
6941	24029
6942	24565
6943	24710
6944	24581
6945	24169
6946	24169
6947	24029
6948	24374
6949	24470
6950	24056
6951	24196
6952	24049
6953	24242
6954	24387
6955	24534
6956	24196
6957	23978
6958	23833
6959	23427
6960	23904
6961	23977
6962	23833
6963	24169
6964	23761
6965	23978
6966	24125
6967	24657
6968	24690
6969	24806
6970	24539
6971	24425
6972	24205
6973	24093
6974	24425
6975	24205
6976	24274
6977	23978
6978	24125
6979	24321
6980	24737
6981	25075
6982	25268
6983	25341
6984	24926
6985	24728
6986	24539
6987	24390
6988	24314
6989	24243
6990	24461
6991	24610
6992	24876
6993	25370
6994	24584
6995	24387
6996	24197
6997	23714
6998	24269
6999	24462
7000	24344
7001	24609
7002	24269
7003	24683
7004	24269
7005	24344
7006	24129
7007	23866
7008	24197
7009	24534
7010	24461
7011	24390
7012	24390
7013	24390
7014	24243
7015	24461
7016	24461
7017	24344
7018	24493
7019	24269
7020	24269
7021	24387
7022	24462
7023	24269
7024	23786
7025	23525
7026	23894
7027	24233
7028	25521
7029	30806
7030	41931
7031	63534
7032	107316
7033	161365
7034	217341
7035	285621
7036	356339
7037	389637
7038	378798
7039	324734
7040	192870
7041	162179
7042	163949
7043	208820
7044	260250
7045	229115
7046	179501
7047	148771
7048	162141
7049	249074
7050	368781
7051	456660
7052	467809
7053	389230
7054	332005
7055	290596
7056	269525
7057	267790
7058	293284
7059	344474
7060	377057
7061	356050
7062	273681
7063	165734
7064	89147
7065	72986
7066	93397
7067	117515
7068	121409
7069	98309
7070	78066
7071	97046
7072	141427
7073	234717
7074	307034
7075	356313
7076	328881
7077	279278
7078	232797
7079	186056
7080	136594
7081	93817
7082	62981
7083	41210
7084	29222
7085	25745
7086	23603
7087	37094
7088	32289
7089	31997
7090	33341
7091	24830
7092	26051
7093	26386
7094	27050
7095	27410
7096	27529
7097	27050
7098	26472
7099	25341
7100	24707
7101	24422
7102	23873
7103	24166
7104	24306
7105	24608
7106	24669
7107	25048
7108	24614
7109	24100
7110	24365
7111	24155
7112	24306
7113	24673
7114	25001
7115	24862
7116	25129
7117	24442
7118	24205
7119	24138
7120	23465
7121	23700
7122	23898
7123	23924
7124	24126
7125	23979
7126	23924
7127	23989
7128	23989
7129	24056
7130	24521
7131	24939
7132	24974
7133	25333
7134	24224
7135	24489
7136	24289
7137	24554
7138	24974
7139	24707
7140	24909
7141	24403
7142	24338
7143	24126
7144	24393
7145	24693
7146	24338
7147	24489
7148	24797
7149	24489
7150	23861
7151	23661
7152	23777
7153	24275
7154	24632
7155	24573
7156	24883
7157	24669
7158	25054
7159	24811
7160	24790
7161	24643
7162	24578
